PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, P467
Station name, AlabamaHilCS2006
Begin Date, 2006-03-17
End Date, 2018-09-15
Release Date, 2018-11-17
Source file, P467.nmt.nam08.pos
Offset from source file, 31.14 mm North, -29.12 mm East, -4.87 mm Vertical
Reference position, 36.5702022947 North Latitude, -118.0906232152 East Longitude, 1380.13029 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2006-11-21,3.09, -2.97, 4.48, 2.83, 2.93, 16.39, repro,
2006-11-22,3.36, -0.26, 7.06, 2.64, 2.74, 15.3, repro,
2006-11-23,1.90, -2.33, 7.68, 2.92, 2.94, 16.9, repro,
2006-11-24,4.15, -3.30, 0.07, 2.78, 2.92, 15.49, repro,
2006-11-25,4.88, -4.53, -9.35, 2.61, 2.7, 14.18, repro,
2006-11-26,3.04, -4.87, -3.99, 2.59, 2.68, 14.71, repro,
2006-11-27,1.24, -9.62, -5.94, 2.83, 2.87, 16.19, repro,
2006-11-28,6.14, -4.12, 4.39, 2.61, 2.64, 14.75, repro,
2006-11-29,4.76, -4.73, -2.25, 2.75, 2.77, 15.94, repro,
2006-11-30,4.38, -4.16, -5.23, 2.82, 2.86, 16.79, repro,
2006-12-01,4.55, -5.30, -10.96, 2.59, 2.63, 14.83, repro,
2006-12-02,4.05, -3.85, -8.93, 2.89, 2.92, 16.61, repro,
2006-12-03,4.52, -4.82, -13.73, 2.58, 2.62, 14.81, repro,
2006-12-04,4.12, -3.99, -4.10, 2.33, 2.43, 13.25, repro,
2006-12-05,4.66, -4.34, -7.26, 2.61, 2.67, 14.55, repro,
2006-12-06,4.66, -4.75, -9.30, 2.85, 2.92, 17.03, repro,
2006-12-07,4.26, -5.17, -8.58, 2.32, 2.43, 13.35, repro,
2006-12-08,5.21, -5.18, -0.22, 2.67, 2.75, 15.21, repro,
2006-12-09,5.41, -4.28, 15.48, 2.56, 2.64, 14.62, repro,
2006-12-10,2.18, -5.04, 2.31, 3.18, 3.22, 18.81, repro,
2006-12-11,1.26, 0.00, 2.92, 2.72, 2.89, 12.7, repro,
2006-12-12,0.72, -4.00, -4.88, 1.37, 1.29, 5.67, repro,
2006-12-13,2.27, -2.15, -5.03, 1.16, 1.11, 5.05, repro,
2006-12-14,1.60, -2.43, 1.80, 1.23, 1.17, 5.22, repro,
2006-12-15,-0.11, -6.05, -7.36, 1.51, 1.43, 6.29, repro,
2006-12-16,1.62, -4.57, -10.92, 1.32, 1.26, 5.62, repro,
2006-12-17,1.74, -1.76, -3.61, 1.15, 1.09, 4.89, repro,
2006-12-18,1.98, -2.46, 0.55, 1.15, 1.1, 4.98, repro,
2006-12-19,1.99, -2.31, -3.30, 1.16, 1.13, 4.95, repro,
2006-12-20,1.43, -2.20, -3.07, 1.05, 1.01, 4.56, repro,
2006-12-21,1.90, -2.63, -3.90, 1.12, 1.08, 4.92, repro,
2006-12-22,3.05, -2.01, 4.50, 1.5, 1.44, 6.27, repro,
2006-12-23,2.18, -2.39, -6.38, 1.17, 1.12, 5.07, repro,
